id,reference,idempotency_key,transaction_type,transaction_type_label,amount,fee,total_amount,currency,source_account_id,source_account_number,source_user_id,source_user_name,destination_account_id,destination_account_number,destination_user_id,destination_user_name,merchant_id,merchant_code,merchant_name,agency_id,agency_code,agency_name,agent_id,agent_name,status,failure_reason,balance_before,balance_after,node_id,processing_node,sequence_number,channel,device_type,ip_address,description,transaction_date,transaction_time,created_at,completed_at
3364,TX20240719738455,bb1d05e3-067a-4d11-ac71-2e63ae7cb941,DEP,,5000,0,5000,MRU,9811,NW162156343,8903,Mokhtar Fofana,,,,,,,,11,NKC-N-011,Agence Nouakchott-Nord 11,46,Tidiane Dia,SUCCESS,,39000,44000,NDB-NODE-1,NDB-NODE-2,41830,MOBILE_APP,ANDROID,10.149.66.204,Dépôt de 5 000 MRU,2024-07-19,17:02:06,2024-07-19T15:02:06.918Z,2024-07-19T15:02:11.303Z
25414,TX20240905763477,073c0ca6-b893-4e00-bde1-0ed56dc828d1,PAY,,34000,510,34510,MRU,1591,NW490010738,1444,Saadbouh Ould Zein,,,,,197,MRC202504,undefined du Marché Nouakchott-Nord,,,,,,FAILED,INSUFFICIENT_BALANCE,14000,14000,NDB-NODE-2,NDB-NODE-1,41840,MOBILE_APP,ANDROID,10.212.68.252,Paiement de 34 000 MRU chez undefined du Marché Nouakchott-Nord,2024-09-05,16:21:37,2024-09-05T14:21:37.669Z,
10068,TX20240329970071,13887bd8-8852-4157-9715-ae7e57e1a8dc,DEP,,10000,0,10000,MRU,697,NW710849553,639,Jemila Anne,,,,,,,,76,BRK-002,Agence Brakna 2,302,Abdel Kader Ould Maloum,SUCCESS,,63350,73350,NKC-NODE-3,NDB-NODE-1,41850,MOBILE_APP,WEB,10.79.117.204,Dépôt de 10 000 MRU,2024-03-29,14:47:41,2024-03-29T13:47:41.055Z,2024-03-29T13:47:42.899Z
72002,TX20240204481260,8deac5a7-4729-4242-b253-902f6ea7fd16,TRF,,5800,50,5850,MRU,3457,NW158846616,3154,Néné Ndiaye,3366,NW256509542,3070,Mokhtar Ould Mokhtar,,,,,,,,,SUCCESS,,1656400,1650550,NKC-NODE-1,NKC-NODE-2,41860,MOBILE_APP,ANDROID,10.212.63.53,Transfert de 5 800 MRU vers Mokhtar Ould Mokhtar,2024-02-04,22:08:42,2024-02-04T21:08:42.758Z,2024-02-04T21:08:46.415Z
65602,TX20240506119766,d1778bc1-d6f7-411f-a74d-d93125ae4254,WIT,,2000,50,2050,MRU,6091,NW884945631,5539,Abdel Kader Ould Mahmoud,,,,,,,,65,NDB-008,Agence Dakhlet Nouadhibou 8,260,Salem Ould Isselmou,SUCCESS,,39650,37600,NKC-NODE-3,NKC-NODE-3,41870,MOBILE_APP,ANDROID,10.251.161.127,Retrait de 2 000 MRU,2024-05-06,17:12:57,2024-05-06T15:12:57.810Z,2024-05-06T15:12:59.359Z
67991,TX20241013137679,c71999d0-34cc-4062-b9f2-f974dc8b5d24,TRF,,8600,50,8650,MRU,1678,NW866907239,1528,Ndèye Wade,7427,NW010269403,6757,Naima Mint Horma,,,,,,,,,SUCCESS,,10150,1500,NKC-NODE-3,NDB-NODE-1,41880,MOBILE_APP,ANDROID,10.70.162.219,Transfert de 8 600 MRU vers Naima Mint Horma,2024-10-13,14:44:30,2024-10-13T12:44:30.374Z,2024-10-13T12:44:31.711Z
36956,TX20240107688809,1e71d791-caa1-43c0-b09f-fa0715035533,TRF,,8300,50,8350,MRU,4521,NS620154619,4116,Adama Dia,5215,NW643542811,4740,Daba Ndour,,,,,,,,,SUCCESS,,175050,166700,NKC-NODE-2,NDB-NODE-2,41890,MOBILE_APP,ANDROID,10.196.185.81,Transfert de 8 300 MRU vers Daba Ndour,2024-01-07,12:01:16,2024-01-07T11:01:16.634Z,2024-01-07T11:01:21.075Z
51487,TX20240626003101,fd864c34-47d9-40ee-b516-3dd7cf97b9e4,TRF,,2700,25,2725,MRU,2255,NS800310850,2062,Sidi Mohamed Ould Bouha,7291,NW658320665,6638,Kiné Wane,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2000,2000,NDB-NODE-1,NKC-NODE-3,41900,MOBILE_APP,ANDROID,10.72.60.153,Transfert de 2 700 MRU vers Kiné Wane,2024-06-26,21:52:17,2024-06-26T19:52:17.012Z,
27078,TX20240212638043,14fe03c8-0e93-45d4-8641-8fa9d4a30eaa,TRF,,6500,50,6550,MRU,2452,NW828789830,2248,Saad Wane,9859,NS901101947,8945,Zahra Mint Hamoud,,,,,,,,,SUCCESS,,231950,225400,NKC-NODE-1,NKC-NODE-1,41910,MOBILE_APP,ANDROID,10.109.5.100,Transfert de 6 500 MRU vers Zahra Mint Hamoud,2024-02-12,11:56:00,2024-02-12T10:56:00.321Z,2024-02-12T10:56:02.948Z
60950,TX20240615932531,cbd22c0d-be82-4adb-a0c8-f3b5b994510e,TRF,,8000,50,8050,MRU,5037,NW457774758,4573,Habiba Soumaré,3617,NW940036058,3312,Abeih Ould El Ghassem,,,,,,,,,SUCCESS,,201800,193750,NKC-NODE-1,NKC-NODE-2,41920,MOBILE_APP,ANDROID,10.181.85.146,Transfert de 8 000 MRU vers Abeih Ould El Ghassem,2024-06-15,22:19:15,2024-06-15T20:19:15.773Z,2024-06-15T20:19:19.146Z
45371,TX20241213860089,acd7ada6-0e36-4554-bd3b-a22257064586,WIT,,500,50,550,MRU,1893,NW067999392,1728,Djenaba Cissé,,,,,,,,98,TYS-003,Agence Tiris Zemmour 3,381,Ibrahima Koita,SUCCESS,,4008,3458,NKC-NODE-1,NKC-NODE-2,41930,MOBILE_APP,ANDROID,10.19.188.87,Retrait de 500 MRU,2024-12-13,17:52:40,2024-12-13T16:52:40.042Z,2024-12-13T16:52:44.813Z
1864,TX20240212024028,d3791b18-c01e-4e75-9d0b-bb1d05e3067a,TRF,,4400,25,4425,MRU,3533,NS969676971,3229,Aichetou Mint Eleya,7140,NA248670220,6494,Vadel Ould Hamoud,,,,,,,,,SUCCESS,,12000,7575,NDB-NODE-2,NKC-NODE-1,41940,MOBILE_APP,ANDROID,10.218.28.20,Transfert de 4 400 MRU vers Vadel Ould Hamoud,2024-02-12,11:30:03,2024-02-12T10:30:03.855Z,2024-02-12T10:30:07.731Z
50276,TX20240405086445,57f39f99-a825-4ee6-879c-8e5885344f0f,PAY,,500,8,508,MRU,1487,NW597940683,1348,Cheikh Sidiya Ndour,,,,,212,MRC868732,undefined Al Amane Dakhlet Nouadhibou,,,,,,FAILED,INSUFFICIENT_BALANCE,500,500,NKC-NODE-3,NDB-NODE-2,41950,MOBILE_APP,ANDROID,10.70.190.121,Paiement de 500 MRU chez undefined Al Amane Dakhlet Nouadhibou,2024-04-05,20:29:58,2024-04-05T18:29:58.895Z,
49486,TX20240709981833,e261d55c-7157-4f39-b99a-825ee6879c8e,TRF,,2400,25,2425,MRU,6481,NW178733825,5889,Lala Kanouté,3376,NM030827522,3078,Mariam Mint Vall,,,,,,,,,SUCCESS,,4025,1600,NDB-NODE-1,NDB-NODE-2,41960,USSD,IOS,10.81.132.128,Transfert de 2 400 MRU vers Mariam Mint Vall,2024-07-09,09:51:41,2024-07-09T07:51:41.476Z,2024-07-09T07:51:43.040Z
29299,TX20240107522261,1b53f294-c91a-4257-922d-cf92a22736e3,TRF,,3200,25,3225,MRU,4341,NS637446642,3954,Zeinab Mint Mohamed,9818,NW542580247,8910,Yacine Diallo,,,,,,,,,SUCCESS,,519100,515875,NKC-NODE-3,NKC-NODE-2,41970,MOBILE_APP,ANDROID,10.146.147.61,Transfert de 3 200 MRU vers Yacine Diallo,2024-01-07,06:05:28,2024-01-07T05:05:28.988Z,2024-01-07T05:05:31.094Z
83565,TX20241206485817,0db88a16-c77e-42d0-9fb2-9d568433abd4,REV,,12000,0,12000,MRU,9863,NW124409794,8949,Khadijetou Kane,,,,,,,,,,,,,SUCCESS,,25600,13600,NDB-NODE-2,NDB-NODE-2,41980,MOBILE_APP,ANDROID,10.6.224.13,Transaction de 12 000 MRU,2024-12-06,19:31:19,2024-12-06T18:31:19.050Z,2024-12-06T18:31:22.183Z
32118,TX20240101481055,6a484a54-ff53-4857-816e-9fe3a792c2ff,WIT,,2000,50,2050,MRU,1645,NW362815290,1495,El Khalil Koné,,,,,,,,2,NKC-N-002,Agence Nouakchott-Nord 2,10,Youssouf Ould Mokhtar,SUCCESS,,10600,8550,NDB-NODE-2,NDB-NODE-1,41990,MOBILE_APP,WEB,10.254.132.37,Retrait de 2 000 MRU,2024-01-01,11:54:12,2024-01-01T10:54:12.339Z,2024-01-01T10:54:15.043Z
57236,TX20241127651042,a0740606-9b92-4f83-be2e-0ce866a0dd6d,PAY,,18000,270,18270,MRU,9409,NW618381500,8541,Fatima Mint Horma,,,,,499,MRC508832,undefined de Nouakchott Nouakchott-Nord,,,,,,FAILED,INSUFFICIENT_BALANCE,8990,8990,NKC-NODE-2,NKC-NODE-1,42000,MOBILE_APP,USSD,10.120.233.16,Paiement de 18 000 MRU chez undefined de Nouakchott Nouakchott-Nord,2024-11-27,12:51:28,2024-11-27T11:51:28.348Z,
74864,TX20240513254490,d0988401-7089-41d8-af78-c4daef0c00da,PAY,,4600,69,4669,MRU,3017,NW894739777,2750,Mohamed Lemine Ould Mohamed,,,,,382,MRC644778,undefined Central Nouakchott-Ouest,,,,,,SUCCESS,,308753,304084,NKC-NODE-3,NDB-NODE-2,42010,MOBILE_APP,ANDROID,10.19.173.176,Paiement de 4 600 MRU chez undefined Central Nouakchott-Ouest,2024-05-13,17:37:50,2024-05-13T15:37:50.259Z,2024-05-13T15:37:55.070Z
47076,TX20240607488194,8e807841-f2f8-443b-a7b5-a30e70aff381,TRF,,3900,25,3925,MRU,6565,NS818495989,5962,Aichetou Wane,10709,NW876990080,9726,Hafsata Mint Salem,,,,,,,,,SUCCESS,,218525,214600,NKC-NODE-2,NKC-NODE-1,42020,MOBILE_APP,WEB,10.40.238.174,Transfert de 3 900 MRU vers Hafsata Mint Salem,2024-06-07,09:57:21,2024-06-07T07:57:21.817Z,2024-06-07T07:57:23.931Z
98809,TX20240921527114,c2ccc0b9-dd4b-4d17-b97d-c3fc109448a0,WIT,,26000,260,26260,MRU,6949,NS573874146,6319,Rokaya Mint Hamoud,,,,,,,,52,NKC-S-010,Agence Nouakchott-Sud 10,210,Nagi Ould Hadrami,FAILED,INSUF_BAL,147400,147400,NKC-NODE-2,NKC-NODE-2,42030,MOBILE_APP,WEB,10.53.39.3,Retrait de 26 000 MRU,2024-09-21,15:19:06,2024-09-21T13:19:06.014Z,
96964,TX20240415987962,d3b3395f-b480-4977-a17c-0733fb7774db,PAY,,2300,35,2335,MRU,9043,NW684425235,8215,Yacoub Diop,,,,,467,MRC011618,undefined Al Amane Nouakchott-Nord,,,,,,SUCCESS,,36445,34110,NKC-NODE-1,NKC-NODE-1,42040,USSD,ANDROID,10.115.139.194,Paiement de 2 300 MRU chez undefined Al Amane Nouakchott-Nord,2024-04-15,22:30:48,2024-04-15T20:30:48.471Z,2024-04-15T20:30:50.452Z
16027,TX20240609853429,7c9d4803-1ac7-4d57-b314-6338161ff578,SAL,,185000,925,185925,MRU,2703,NS471308112,2470,Sidiki Bathily,,,,,,,,,,,,,SUCCESS,,238200,423200,NDB-NODE-2,NKC-NODE-1,42050,USSD,ANDROID,10.215.215.238,Virement salaire de 185 000 MRU,2024-06-09,17:57:54,2024-06-09T15:57:54.773Z,2024-06-09T15:57:55.872Z
26029,TX20240225866545,4e7fe261-d55c-4715-bf39-f99a825ee687,TRF,,3700,25,3725,MRU,7220,NW348942160,6570,Mouna Thiam,1093,NA630057454,993,Salem Ould Vadel,,,,,,,,,SUCCESS,,42550,38825,NKC-NODE-1,NKC-NODE-2,42060,MOBILE_APP,ANDROID,10.145.195.129,Transfert de 3 700 MRU vers Salem Ould Vadel,2024-02-25,18:41:28,2024-02-25T17:41:28.586Z,2024-02-25T17:41:30.525Z
66007,TX20240529065399,55688a5d-bfc8-4473-b3e4-7f2d35716fc9,DEP,,1000,0,1000,MRU,1363,NW152566220,1234,Zahra Mint Taleb,,,,,,,,49,NKC-S-007,Agence Nouakchott-Sud 7,197,Mountaga Bâ,SUCCESS,,15000,16000,NDB-NODE-2,NKC-NODE-3,42070,MOBILE_APP,ANDROID,10.54.30.73,Dépôt de 1 000 MRU,2024-05-29,12:26:06,2024-05-29T10:26:06.095Z,2024-05-29T10:26:11.030Z
18782,TX20240314893007,d62156f5-a713-4272-bd93-4e84ac5ad2ef,REV,,10000,0,10000,MRU,8175,NW210332870,7439,Oumou Mint Vall,,,,,,,,,,,,,SUCCESS,,120000,110000,NDB-NODE-1,NDB-NODE-2,42080,MOBILE_APP,USSD,10.27.115.193,Transaction de 10 000 MRU,2024-03-14,16:25:13,2024-03-14T15:25:13.768Z,2024-03-14T15:25:18.238Z
48115,TX20240310310922,ffe063f4-df03-4bf1-a377-b0a2e2da7310,DEP,,44000,0,44000,MRU,6171,NM461449384,5610,Fatima Mint Horma,,,,,,,,78,BRK-004,Agence Brakna 4,308,Maty Guèye,SUCCESS,,168800,212800,NDB-NODE-1,NDB-NODE-1,42090,MOBILE_APP,IOS,10.252.139.110,Dépôt de 44 000 MRU,2024-03-10,13:47:01,2024-03-10T12:47:01.066Z,2024-03-10T12:47:02.865Z
3609,TX20240716211928,da0be9a0-7680-45b1-9a19-88440d19cba3,DEP,,63000,0,63000,MRU,3717,NW887516290,3399,Soueidatt Ould Ethmane,,,,,,,,22,NKC-O-003,Agence Nouakchott-Ouest 3,91,Halima Barry,SUCCESS,,23000,86000,NKC-NODE-3,NDB-NODE-1,42100,MOBILE_APP,USSD,10.108.50.13,Dépôt de 63 000 MRU,2024-07-16,18:55:40,2024-07-16T16:55:40.345Z,2024-07-16T16:55:41.608Z
7522,TX20241101820544,4963f742-56ba-48aa-83c5-a07184805900,TRF,,13000,50,13050,MRU,1665,NW389091134,1515,Tourad Sy,8785,NW574454427,7973,Bakary Diop,,,,,,,,,SUCCESS,,48000,34950,NDB-NODE-1,NDB-NODE-2,42110,USSD,USSD,10.30.161.88,Transfert de 13 000 MRU vers Bakary Diop,2024-11-01,08:22:46,2024-11-01T07:22:46.726Z,2024-11-01T07:22:50.856Z
68411,TX20240926711108,e9a07680-5b1d-4a19-8844-0d19cba3630a,AIR,,1000,0,1000,MRU,213,NC325346946,196,Aichetou Mint Saad,,,,,,,,,,,,,SUCCESS,,1000,0,NDB-NODE-1,NKC-NODE-2,42120,AGENCY,USSD,10.43.159.51,Recharge crédit de 1 000 MRU,2024-09-26,17:13:07,2024-09-26T15:13:07.777Z,2024-09-26T15:13:09.899Z
3013,TX20240812316121,33cb5deb-317d-4b38-bef1-3b1b88c9adca,DEP,,5000,0,5000,MRU,5504,NW617032379,5003,Isselmou Ould Soufi,,,,,,,,7,NKC-N-007,Agence Nouakchott-Nord 7,28,Adama Koné,SUCCESS,,700,5700,NDB-NODE-1,NKC-NODE-3,42130,MOBILE_APP,IOS,10.187.120.219,Dépôt de 5 000 MRU,2024-08-12,20:58:38,2024-08-12T18:58:38.022Z,2024-08-12T18:58:39.108Z
78350,TX20240118398940,2fda6f33-4863-4be6-a791-db4afcc2f2a5,PAY,,13000,195,13195,MRU,6439,NW679846048,5853,Abdel Rahman Sy,,,,,304,MRC963293,undefined du Sahel Nouakchott-Nord,,,,,,FAILED,INSUFFICIENT_BALANCE,805,805,NKC-NODE-2,NKC-NODE-1,42140,MOBILE_APP,ANDROID,10.179.118.53,Paiement de 13 000 MRU chez undefined du Sahel Nouakchott-Nord,2024-01-18,18:46:35,2024-01-18T17:46:35.751Z,
17435,TX20240620631826,e4254fa7-43d6-46e6-b26b-9a90112d55f9,BIL,,5100,100,5200,MRU,2188,NW363624841,2004,Mahjouba Mint Dah,,,,,,,,,,,,,SUCCESS,,77100,71900,NDB-NODE-2,NDB-NODE-1,42150,MOBILE_APP,ANDROID,10.57.44.244,Paiement facture de 5 100 MRU,2024-06-20,10:49:51,2024-06-20T08:49:51.610Z,2024-06-20T08:49:52.342Z
77648,TX20240314417008,f5a71327-27d9-434e-84ac-5ad2ef17c3e8,REV,,10000,0,10000,MRU,8175,NW210332870,7439,Oumou Mint Vall,,,,,,,,,,,,,SUCCESS,,60000,50000,NKC-NODE-2,NDB-NODE-2,42160,MOBILE_APP,USSD,10.39.92.164,Transaction de 10 000 MRU,2024-03-14,16:25:13,2024-03-14T15:25:13.768Z,2024-03-14T15:25:17.448Z
60586,TX20241106040192,39088a62-02c1-40bb-92cf-41a66594b295,DEP,,5000,0,5000,MRU,7122,NW280287772,6479,Mbarka Mint Maloum,,,,,,,,100,TYS-005,Agence Tiris Zemmour 5,391,Assa Camara,SUCCESS,,69300,74300,NKC-NODE-3,NKC-NODE-3,42170,MOBILE_APP,ANDROID,10.240.82.243,Dépôt de 5 000 MRU,2024-11-06,16:38:00,2024-11-06T15:38:00.186Z,2024-11-06T15:38:01.335Z
38949,TX20241018956430,edbd435d-2986-4393-97e9-8fb0bff7a337,TRF,,5900,50,5950,MRU,6040,NW868351936,5493,Rokaya Ly,5426,NW195232272,4937,Leila Thiam,,,,,,,,,SUCCESS,,12130,6180,NKC-NODE-1,NDB-NODE-1,42180,AGENCY,IOS,10.3.27.41,Transfert de 5 900 MRU vers Leila Thiam,2024-10-18,16:09:41,2024-10-18T14:09:41.846Z,2024-10-18T14:09:43.805Z
79345,TX20240327644706,3be8aee3-08d1-445b-8d55-5276647160a2,TRF,,4100,25,4125,MRU,7003,NW073835518,6366,Coumba Dieng,7045,NS356309294,6403,Mohamed Yahya Ould Eleya,,,,,,,,,SUCCESS,,118750,114625,NKC-NODE-2,NKC-NODE-1,42190,MOBILE_APP,IOS,10.123.122.247,Transfert de 4 100 MRU vers Mohamed Yahya Ould Eleya,2024-03-27,10:53:30,2024-03-27T09:53:30.256Z,2024-03-27T09:53:31.560Z
36333,TX20241107025837,6069b92f-833e-42e0-8e86-6a0dd6d7e0dc,WIT,,2000,50,2050,MRU,814,NW892898321,745,Naima Mint Salem,,,,,,,,14,NKC-N-014,Agence Nouakchott-Nord 14,58,Zakaria Ould Cheikh,SUCCESS,,4100,2050,NDB-NODE-2,NKC-NODE-3,42200,MOBILE_APP,ANDROID,10.192.84.125,Retrait de 2 000 MRU,2024-11-07,23:34:25,2024-11-07T22:34:25.209Z,2024-11-07T22:34:28.866Z
58347,TX20240626962860,d864c344-7d90-4ee7-9163-dd7cf97b9e44,TRF,,2700,25,2725,MRU,2255,NS800310850,2062,Sidi Mohamed Ould Bouha,7291,NW658320665,6638,Kiné Wane,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2000,-700,NKC-NODE-1,NKC-NODE-1,42210,MOBILE_APP,ANDROID,10.60.153.127,Transfert de 2 700 MRU vers Kiné Wane,2024-06-26,21:52:17,2024-06-26T19:52:17.012Z,
64061,TX20241201679733,39623319-3d17-4602-9328-47f90540959a,WIT,,2000,50,2050,MRU,1961,NS550730347,1793,Ibou Faye,,,,,,,,25,NKC-O-006,Agence Nouakchott-Ouest 6,101,El Hacen Ould Vadel,SUCCESS,,525650,523600,NKC-NODE-2,NDB-NODE-2,42220,MOBILE_APP,IOS,10.26.18.244,Retrait de 2 000 MRU,2024-12-01,08:25:38,2024-12-01T07:25:38.099Z,2024-12-01T07:25:41.650Z
56143,TX20240220086397,1563a5d2-e590-4093-b517-544b87e5cd13,DEP,,10000,0,10000,MRU,5538,NW091944962,5037,Houda Fall,,,,,,,,79,GRG-001,Agence Gorgol 1,311,Koumba Bâ,SUCCESS,,1956300,1966300,NKC-NODE-1,NDB-NODE-1,42230,USSD,ANDROID,10.162.130.119,Dépôt de 10 000 MRU,2024-02-20,09:32:47,2024-02-20T08:32:47.136Z,2024-02-20T08:32:50.534Z
97542,TX20240911740756,bcd7f152-ae9b-4fb8-ba5a-e267e03a9f02,AIR,,1000,0,1000,MRU,3568,NS279596328,3264,Cheikh Sidiya Ould Nenni,,,,,,,,,,,,,FAILED,SYS_ERROR,39000,39000,NDB-NODE-2,NKC-NODE-2,42240,MOBILE_APP,ANDROID,10.216.154.41,Recharge crédit de 1 000 MRU,2024-09-11,06:52:51,2024-09-11T04:52:51.786Z,
57272,TX20240701156481,d55f932f-40b7-4346-a7c8-549b25a37ad4,TRF,,3800,25,3825,MRU,4733,NS601578474,4306,Soueidatt Koita,4903,NW781975031,4455,Mounina Mint El Hacen,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,2525,2525,NKC-NODE-3,NKC-NODE-3,42250,MOBILE_APP,ANDROID,10.38.213.43,Transfert de 3 800 MRU vers Mounina Mint El Hacen,2024-07-01,10:13:50,2024-07-01T08:13:50.428Z,
85679,TX20240502267785,edeb0683-1128-40fc-970b-b1492738f765,WIT,,500,50,550,MRU,4432,NW138773948,4032,Salif Wade,,,,,,,,7,NKC-N-007,Agence Nouakchott-Nord 7,29,Zein Kane,FAILED,INSUFFICIENT_BALANCE,400,400,NKC-NODE-1,NKC-NODE-1,42260,MOBILE_APP,ANDROID,10.49.81.249,Retrait de 500 MRU,2024-05-02,16:39:24,2024-05-02T14:39:24.432Z,
83256,TX20240516901910,dfef9119-8272-4319-8ef9-1a06a08bccae,DEP,,2000,0,2000,MRU,10679,NW530071497,9701,Mohamed Salem Thiaw,,,,,,,,79,GRG-001,Agence Gorgol 1,312,Jemila Mint Horma,SUCCESS,,44000,46000,NDB-NODE-2,NDB-NODE-1,42270,MOBILE_APP,ANDROID,10.148.207.28,Dépôt de 2 000 MRU,2024-05-16,18:13:08,2024-05-16T16:13:08.928Z,2024-05-16T16:13:12.702Z
61940,TX20240723833140,27338cb0-186b-4d3c-8f13-887bd8885215,PAY,,3300,50,3350,MRU,1585,NW897924185,1439,Idrissa Dieng,,,,,168,MRC372549,undefined Al Amane Nouakchott-Nord,,,,,,SUCCESS,,43408,40058,NKC-NODE-3,NDB-NODE-2,42280,MOBILE_APP,WEB,10.113.219.119,Paiement de 3 300 MRU chez undefined Al Amane Nouakchott-Nord,2024-07-23,11:17:35,2024-07-23T09:17:35.698Z,2024-07-23T09:17:37.693Z
32783,TX20241030585445,2b38e931-aa34-44b0-bfc3-ba546d7ba8f0,TRF,,3600,25,3625,MRU,4631,NW858664781,4216,Leila Fall,7501,NW213731557,6825,Dramane Baldé,,,,,,,,,FAILED,LIMIT_DAY,38500,38500,NKC-NODE-1,NKC-NODE-3,42290,MOBILE_APP,ANDROID,10.210.189.135,Transfert de 3 600 MRU vers Dramane Baldé,2024-10-30,20:33:35,2024-10-30T19:33:35.299Z,
83834,TX20240928899978,f25e23c3-a0df-4251-9763-04ab923d13a6,TRF,,7000,50,7050,MRU,9266,NA022496846,8411,Sory Bah,5942,NA979923844,5400,Kani Faye,,,,,,,,,SUCCESS,,717700,710650,NKC-NODE-3,NKC-NODE-2,42300,WEB,ANDROID,10.94.43.85,Transfert de 7 000 MRU vers Kani Faye,2024-09-28,10:28:59,2024-09-28T08:28:59.283Z,2024-09-28T08:29:02.855Z
85163,TX20240127672483,92cbf6aa-487f-449e-9030-3e5f6510e04d,TRF,,11000,50,11050,MRU,2639,NS484912872,2414,Youssouf Ould Mohamed,10727,NS135188818,9739,Rokaya Mint Moulaye,,,,,,,,,SUCCESS,,448550,437500,NKC-NODE-2,NDB-NODE-2,42310,MOBILE_APP,ANDROID,10.1.137.47,Transfert de 11 000 MRU vers Rokaya Mint Moulaye,2024-01-27,16:14:24,2024-01-27T15:14:24.333Z,2024-01-27T15:14:26.000Z
66090,TX20240726814336,661f2393-11bc-4422-b31d-fa95a297cb4f,TRF,,2900,25,2925,MRU,5548,NW517605781,5045,Mariam Mint Abeih,6425,NW582896739,5840,Ahmedou Ould Brahim,,,,,,,,,SUCCESS,,283850,280925,NDB-NODE-1,NKC-NODE-3,42320,MOBILE_APP,API,10.128.206.120,Transfert de 2 900 MRU vers Ahmedou Ould Brahim,2024-07-26,14:54:27,2024-07-26T12:54:27.297Z,2024-07-26T12:54:32.006Z
87984,TX20241216308595,58f76567-9685-4987-a12c-574e28bcf093,TRF,,1100,25,1125,MRU,10033,NW488006144,9109,Taleb Ould Abdel Kader,3457,NW158846616,3154,Néné Ndiaye,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,350,350,NDB-NODE-1,NKC-NODE-3,42330,AGENCY,IOS,10.155.77.127,Transfert de 1 100 MRU vers Néné Ndiaye,2024-12-16,20:16:37,2024-12-16T19:16:37.872Z,
22040,TX20240509259322,28f26a26-c67c-4c29-87b1-bf74c868fa65,TRF,,5600,50,5650,MRU,8727,NW621935010,7924,Ndongo Mbaye,5976,NW202917814,5432,Hamoud Ould Tourad,,,,,,,,,FAILED,INSUFFICIENT_BALANCE,4400,4400,NKC-NODE-2,NKC-NODE-2,42340,WEB,IOS,10.149.97.18,Transfert de 5 600 MRU vers Hamoud Ould Tourad,2024-05-09,10:52:50,2024-05-09T08:52:50.637Z,
92065,TX20240313403533,23b23baf-6736-466e-a67e-dbec706cf81f,PAY,,9200,138,9338,MRU,4112,NW310947656,3747,Kelthoum Mint Wedadi,,,,,480,MRC495271,undefined Teyarett Brakna,,,,,,FAILED,INSUFFICIENT_BALANCE,4648,4648,NKC-NODE-2,NDB-NODE-2,42350,MOBILE_APP,ANDROID,10.28.177.61,Paiement de 9 200 MRU chez undefined Teyarett Brakna,2024-03-13,10:47:03,2024-03-13T09:47:03.961Z,
11885,TX20240108393506,66cd5c18-5d65-430d-a3a7-9265833e4b8f,WIT,,5000,50,5050,MRU,4575,NM716717481,4166,Halima Ndiaye,,,,,,,,52,NKC-S-010,Agence Nouakchott-Sud 10,210,Nagi Ould Hadrami,SUCCESS,,8800,3750,NDB-NODE-1,NKC-NODE-3,42360,MOBILE_APP,ANDROID,10.80.173.220,Retrait de 5 000 MRU,2024-01-08,17:09:20,2024-01-08T16:09:20.939Z,2024-01-08T16:09:25.002Z
34798,TX20240224070692,d014956b-adce-42fd-ab20-b1aa07b5ee19,AIR,,2000,0,2000,MRU,7102,NW405452519,6459,Tamba Ba,,,,,,,,,,,,,SUCCESS,,35000,33000,NKC-NODE-3,NDB-NODE-1,42370,MOBILE_APP,WEB,10.129.0.209,Recharge crédit de 2 000 MRU,2024-02-24,16:36:08,2024-02-24T15:36:08.442Z,2024-02-24T15:36:09.944Z
33513,TX20240224875654,41adf2e1-6ef6-4ad1-811a-120661e0f14b,WIT,,20000,200,20200,MRU,3617,NW940036058,3312,Abeih Ould El Ghassem,,,,,,,,91,ADR-001,Agence Adrar 1,356,Mohamed Lemine Ould Wedadi,SUCCESS,,20600,400,NDB-NODE-2,NDB-NODE-1,42380,AGENCY,ANDROID,10.94.111.102,Retrait de 20 000 MRU,2024-02-24,13:29:13,2024-02-24T12:29:13.700Z,2024-02-24T12:29:16.001Z
7691,TX20240305175682,4544934b-c15e-48fe-b34c-0f5f6f21fc8d,WIT,,500,50,550,MRU,6021,NW784888267,5475,Abdel Rahman Ould Moulaye,,,,,,,,84,ASB-001,Agence Assaba 1,329,Zeinab Diarra,FAILED,INSUFFICIENT_BALANCE,300,300,NKC-NODE-2,NKC-NODE-1,42390,MOBILE_APP,ANDROID,10.212.189.5,Retrait de 500 MRU,2024-03-05,19:40:04,2024-03-05T18:40:04.390Z,
47854,TX20240517563727,5b1487e0-904c-418b-8bb0-4aceb0f1f10a,DEP,,10000,0,10000,MRU,489,NS902892828,447,Gaoussou Dramé,,,,,,,,27,NKC-O-008,Agence Nouakchott-Ouest 8,108,Minetou Mint Dah,SUCCESS,,48500,58500,NKC-NODE-2,NKC-NODE-1,42400,AGENCY,ANDROID,10.251.135.248,Dépôt de 10 000 MRU,2024-05-17,21:49:36,2024-05-17T19:49:36.853Z,2024-05-17T19:49:38.549Z
